isbn13,isbn,title,author,publisher,pub_date,price,price_standard,category,cover_url,link,query_type,category_id,rating,review_count,sales_point,description,synced_at
9791173325991,K052137639,질투하는 남자,"요 네스뵈 (지은이), 문희경 (옮긴이)",비채,2026-04-16,19620,21800,국내도서>소설/시/희곡>액션/스릴러소설>외국 액션/스릴러소설,https://image.aladin.co.kr/product/39019/17/coversum/k052137639_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=390191750&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,6630,"노르딕 누아르를 대표하는 냉혹한 이야기꾼, 요 네스뵈의 최초 단편소설집. 바람피운 남편에게 복수하기 위해 ‘자살 에이전시’를 찾은 여자, 동시에 한 명을 사랑하는 쌍둥이 형제, 경쟁자를 처치하고자 시간 여행을 떠난 남자 등 뒤틀린 인물들을 통해 독자를 불온한 감정 한가운데로 밀어 넣는다.",2026-04-30T05:10:19.483861+00:00
9791193149737,K522137958,살로메의 단두대,"유키 하루오 (지은이), 김은모 (옮긴이)",블루홀식스(블루홀6),2026-04-22,18900,21000,국내도서>소설/시/희곡>추리/미스터리소설>일본 추리/미스터리소설,https://image.aladin.co.kr/product/39077/99/coversum/k522137958_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=390779928&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,4900,"다이쇼 본격 미스터리 3탄 『살로메의 단두대』는 미공개 그림을 둘러싼 기만에서 시작되어 도작과 위작, 「살로메」를 흉내 낸 연쇄 살인이 얽히며 전개된다. 이구치와 하스노가 범인의 ‘왜’를 추적하고, 진실에 다가가기 위해서는 희생이 따른다는 명제 속에서 충격적인 결말을 맞는다.",2026-04-30T05:10:19.483861+00:00
9788937443848,8937443848,이방인,"알베르 카뮈 (지은이), 김화영 (옮긴이)",민음사,2019-09-02,9000,10000,국내도서>소설/시/희곡>프랑스소설,https://image.aladin.co.kr/product/21224/66/coversum/8937443848_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=212246612&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,69672,"'민음사 세계문학전집' 266권. 20세기의 지성이자 실존주의 문학의 대표 작가, 알베르 카뮈의 대표작. 1942년 &lt;이방인&gt;이 처음 발표되었을 때, 카뮈는 젊은 무명작가에 불과했다. 낯선 인물과 독창적인 형식으로 현대 프랑스 문단에 이방인처럼 나타난 이 소설은 출간 이후 한순간도 프랑스 베스트셀러 목록에서 빠진 적이 없는 걸작이 되었다.",2026-04-30T05:10:19.483861+00:00
9791190669030,K072638169,삼국지 원전 완역판 세트 - 전10권,"요시카와 에이지 (엮은이), 나관중 (원작), 바른번역 (옮긴이)",코너스톤,2020-03-09,19800,22000,국내도서>소설/시/희곡>역사소설>외국 역사소설,https://image.aladin.co.kr/product/23413/54/coversum/k072638169_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=234135451&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,36859,"삼국지는 중국의 후한 말부터 100여 년간 이어진 영웅호걸들의 흥망치란을 한데 담아낸 역사 소설로, 오늘날까지 많은 사랑을 받는 고전 작품 중 하나다. 그중 요시카와 에이지판은 나관중 원작의 고전에 가장 충실하면서도 생동감 넘치는 인물 묘사와 역사적 사실에 대한 재해석으로 높은 평가를 받고 있는 작품이다.",2026-04-30T05:10:19.483861+00:00
9791175910669,K442138766,어둠의 색조 2,"크리스 휘타커 (지은이), 김해온 (옮긴이)",위즈덤하우스,2026-04-24,16200,18000,국내도서>소설/시/희곡>추리/미스터리소설>영미 추리/미스터리소설,https://image.aladin.co.kr/product/39146/70/coversum/k442138766_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391467079&amp;partner=openAPI&amp;start=api,Bestseller,1,0.0,0,2330,"미국 소도시 몬타 클레어에 사는 외눈박이 소년 패치는 남몰래 좋아하던 아름다운 소녀 미스티 마이어가 낯선 남자에게 잡혀가는 장면을 목격한다. 자칭 ‘해적의 피’를 물려받았다는 패치는 남자에게 달려들어 미스티를 구해내지만 끝내 자신은 빠져나오지 못하고, 컴컴한 미지의 공간에 감금된다.",2026-04-30T05:10:19.483861+00:00
9791161111575,K182135031,불필요한 여자,"라비 알라메딘 (지은이), 이다희 (옮긴이)",뮤진트리,2026-02-03,18000,20000,국내도서>소설/시/희곡>영미소설,https://image.aladin.co.kr/product/38510/95/coversum/k182135031_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=385109531&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,10530,"사회로부터 “필요 없다”고 여겨진 한 여자의 삶을 통해, 존재의 존엄과 고독의 의미를 되묻는 소설이다. 한 인간의 내면을 따라가며, “쓸모”라는 기준이 얼마나 쉽게 인간을 배제하는지, 그리고 그 기준 바깥에서 어떻게 한 삶이 완성될 수 있는지를 조용하지만 강렬하게 보여준다.",2026-04-30T05:10:19.483861+00:00
9791198547514,K582937507,수족관,유래혁 (지은이),포스터샵,2023-12-29,15930,17700,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,https://image.aladin.co.kr/product/33081/18/coversum/k582937507_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=330811810&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,4447,"유래혁 소설. 보육 시설에서 자라난 인물 ‘류이치’가, 먼저 보육 시설에서 도망쳐나온 인물 ‘아카리’를 만나 겪게 되는 일들을 그려낸다. 이 두 인물은 자신들이 가진 뿌리 깊은 과거와 상처, 그 이야기가 만들어낸 수족관에서 만나 입을 맞추고, 서로의 숨을 훔쳐가면서도 언젠가 오키나와의 너른 바다에 도착하는 꿈을 나눈다.",2026-04-30T05:10:19.483861+00:00
9791143023193,K642137950,"표도르 미하일로비치 도스토옙스키의 죄와 벌, 백치, 악령, 카라마조프가의 형제들 - 도스토옙스키 4대 장편 1인 완역 금장 합본판","표도르 도스토옙스키 (지은이), 김정아 (옮긴이)",지식을만드는지식,2026-04-15,298000,298000,국내도서>소설/시/희곡>러시아소설,https://image.aladin.co.kr/product/39078/80/coversum/k642137950_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=390788035&amp;partner=openAPI&amp;start=api,Bestseller,1,6.0,0,2580,출판 역사상 최초로 도스토옙스키의 4대 장편 《죄와 벌》 《백치》 《악령》 《카라마조프가의 형제들》을 한 권에 담았다. 도스토옙스키 전문 연구자 김정아 박사가 10년간 4대 장편을 모두 번역했다. 한 사람이 4대 장편을 번역한 사례는 세계적으로 드물고 국내에서는 유일무이하다. 그간의 오류를 바로잡고 작가의 고유한 사상과 문체를 일관되게 살렸다.,2026-04-30T05:10:19.483861+00:00
9788937460388,8937460386,달과 6펜스,"서머싯 몸 (지은이), 송무 (옮긴이)",민음사,2000-06-20,9000,10000,국내도서>소설/시/희곡>영미소설,https://image.aladin.co.kr/product/23/77/coversum/s692639624_2.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=237763&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,54113,<달과 6펜스>는 15종에 이르는 번역본이 이미 소개되어 있을 만큼 국내에서 크게 환영받는 작품이다. 이 작품은 서머싯 몸을 전세계에 널리 알린 결정적인 작품으로 제1차 세계대전이 끝난 이듬해인 1919년에 출판되어 대단한 인기를 끌었다.,2026-04-30T05:10:19.483861+00:00
9788937462788,8937462788,노인과 바다,"어니스트 헤밍웨이 (지은이), 김욱동 (옮긴이)",민음사,2012-01-02,7200,8000,국내도서>소설/시/희곡>영미소설,https://image.aladin.co.kr/product/1452/24/coversum/8937462788_3.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=14522431&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,40323,"노벨 문학상, 퓰리처상 수상 작가, 20세기 미국 문학을 개척한 작가 어니스트 헤밍웨이의 대표작. 미국 현대 문학의 개척자라 불리는 헤밍웨이는 제1차 세계대전 후 삶의 좌표를 잃어버린 '길 잃은 세대'를 대표하는 작가이다. '민음사 세계문학전집' 278권으로 출간된 &lt;노인과 바다&gt;는 헤밍웨이의 마지막 소설로, 작가 고유의 소설 수법과 실존 철학이 짧은 분량 안에 집약되어 있다.",2026-04-30T05:10:19.483861+00:00
9788998441081,899844108X,희망,양귀자 (지은이),쓰다,2020-06-30,17820,19800,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,https://image.aladin.co.kr/product/24415/15/coversum/899844108x_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=244151572&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,18886,"작가 양귀자가 1990년 발표한 첫 장편소설. 1986년, 연작소설 &lt;원미동 사람들&gt;로 80년대 한국 사회의 척박한 시대 지형을 놀랍도록 세밀하게 그려내 주목을 받았던 작가가 처음으로 펴낸 장편소설이다.",2026-04-30T05:10:19.483861+00:00
9788937460050,893746005X,동물농장,"조지 오웰 (지은이), 도정일 (옮긴이)",민음사,1998-08-05,7200,8000,국내도서>소설/시/희곡>영미소설,https://image.aladin.co.kr/product/4/6/coversum/s93746005x_3.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=40674&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,79027,1945년에 간행된 조지 오웰의 대표작. 어떤 농장의 동물들이 늙은 돼지 메이저의 부추김에 빠져 농장주의 압제에 대항해 반란을 일으켜 인간의 착취가 없는 '모든 동물이 평등한 이상사회'를 건설한다. 그러나 돼지들이 지도자가 되어 다시 동물들을 압박하기 시작하는데...,2026-04-30T05:10:19.483861+00:00
9791141602468,K532137901,사랑의 힘,박서련 (지은이),문학동네,2026-03-20,17820,19800,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,https://image.aladin.co.kr/product/38856/13/coversum/k532137901_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=388561309&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,7245,"박서련 소설가의 소설 『사랑의 힘』을 문학동네에서 출간한다. 『사랑의 힘』은 작가가 데뷔 이후 처음으로 선보이는 연작소설이자 웹진 ‘주간 문학동네’에 연재된 작품으로, 지난가을 한 차례 갈무리한 원고를 한층 섬세하게 다듬어 만물이 생동하는 봄에 내어놓는다.",2026-04-30T05:10:19.483861+00:00
9788937460616,8937460610,설국,"가와바타 야스나리 (지은이), 유숙자 (옮긴이)",민음사,2002-01-28,7200,8000,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설,https://image.aladin.co.kr/product/32/87/coversum/s092934786_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=328730&amp;partner=openAPI&amp;start=api,Bestseller,1,8.0,0,45001,"『설국』이 민음사에서 새로 번역되어 출간되었다. 『설국』은 이미 10여 종이 넘는 한국어 번역본이 나와 있으며 그간 수십만 권이 팔렸을 만큼 국내에서 애독되고 있는 대표적인 일본 소설이지만, 정식 계약 번역본은 이번이 처음이다.",2026-04-30T05:10:19.483861+00:00
9791199250505,K232137123,미츠 - 블룸즈버리의 마모셋,"시그리드 누네즈 (지은이), 메이 (옮긴이)",코라초프레스,2026-04-13,15300,17000,국내도서>소설/시/희곡>영미소설,https://image.aladin.co.kr/product/38991/48/coversum/k232137123_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=389914863&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,6350,"버지니아 울프의 세계를 탐사하는 소설 『미츠』는 마모셋원숭이의 기록을 바탕으로 사실과 허구를 엮은 작품이다. 전쟁의 시대 속 인간과 비인간의 유대를 그리며, 울프의 작가적 삶과 글쓰기의 시간을 함께 보여 준다. 『플러시』에 대한 오마주이자 여성 작가들의 연결을 담은 문학적 성취다.",2026-04-30T05:10:19.483861+00:00
9788937464959,8937464950,"야생 종려나무 - 예루살렘이여, 만약 내가 그대를 잊는다면","윌리엄 포크너 (지은이), 권지은 (옮긴이)",민음사,2026-04-30,15300,17000,국내도서>소설/시/희곡>영미소설,https://image.aladin.co.kr/product/39170/8/coversum/8937464950_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391700890&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,2760,"미국 모더니즘 문학의 개척자로서 전통적인 소설의 형식을 파괴하고 소설 문법에 혁신을 가져온 퓰리처상, 노벨 문학상 수상 작가인 윌리엄 포크너의 『야생 종려나무』가 민음사 세계문학전집으로 출간되었다.",2026-04-30T05:10:19.483861+00:00
9791169087223,K132137457,"어느 멋진 도망 - 까미난떼, 끝인 줄 알았던 순간 다시 걷기 시작하다",나상천 (지은이),오리지널스,2026-04-22,15300,17000,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,https://image.aladin.co.kr/product/39128/51/coversum/k132137457_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391285195&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,2670,"현실과 꿈 사이에서 방황하는 크리에이터, 아내를 잃은 요리사, 오디션을 거듭 낙방한 싱어송라이터, 예기치 못한 사고를 피해 도망친 대학생. 산티아고 순례길 위에서 네 사람은 각자의 상처를 안고 800킬로미터를 함께 걷는 우여곡절을 겪으며 조금씩 서로에게, 그리고 스스로에게 마음을 연다.",2026-04-30T05:10:19.483861+00:00
9788949123493,8949123495,순례 주택,유은실 (지은이),비룡소,2021-03-11,13500,15000,국내도서>청소년>청소년 문학>청소년 소설,https://image.aladin.co.kr/product/26674/56/coversum/8949123495_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=266745690&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,53244,"블루픽션 81권. 한국어린이도서상, IBBY 어너리스트 수상작가 유은실의 신작 청소년 소설『순례 주택』이 비룡소에서 출간되었다. 약 3년 만에 발표되는 이번 새 청소년 소설에서도 독특한 캐릭터, 유머, 촌철살인의 진한 메시지까지 작가 특유의 장기를 보여 준다.",2026-04-30T05:10:19.483861+00:00
9788956604992,8956604991,7년의 밤,정유정 (지은이),은행나무,2011-03-23,16650,18500,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,https://image.aladin.co.kr/product/988/67/coversum/8956604991_3.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=9886703&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,44498,"제1회 세계청소년문학상 수상작 &lt;내 인생의 스프링 캠프&gt;, 제5회 세계문학상 수상작 &lt;내 심장을 쏴라&gt; 작가 정유정의 장편소설. 수상 이후 오랜 시간 준비하여 야심 차게 내놓는 소설로, 치밀한 사전 조사와 압도적인 상상력으로 무장한 작품이다. 7년의 밤 동안 아버지와 아들에게 일어난 슬프고 신비로우며 통렬한 이야기가 펼쳐진다.",2026-04-30T05:10:19.483861+00:00
9791190669238,K592631970,1984 (오리지널 초판본 표지 디자인),"조지 오웰 (지은이), 박유진 (옮긴이), 박경서 (해설)",코너스톤,2020-06-30,3870,4300,국내도서>소설/시/희곡>영미소설,https://image.aladin.co.kr/product/24555/31/coversum/s642937439_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=245553124&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,29306,"조지 오웰이 남긴 마지막 정치소설. 1984년 핵전쟁 이후의 오세아니아라는 가상의 전체주의 사회를 설정하여 언어를 제한해 개인의 사고를 통제하고, 과거의 기록을 끊임없이 수정하며, 세뇌와 억압을 통해 거짓을 진실이라 강요하는 암울한 디스토피아를 치밀한 필치로 그려냈다.",2026-04-30T05:10:19.483861+00:00
9788970135472,K612137380,은하수를 여행하는 히치하이커를 위한 안내서 - 합본,"더글러스 애덤스 (지은이), 김선형, 권진아 (옮긴이)",책세상,2005-12-19,63900,71000,국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설,https://image.aladin.co.kr/product/38834/90/coversum/k612137380_2.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=388349072&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,27592,"이 책은 코믹 SF 장르를 개척한 작품이자 최고작으로, 한마디로 말해 '범우주적인 거대한 농담'이다. 재기발랄하고 유쾌한 상상력, 별난 캐릭터들의 좌충우돌 행각, 블랙 코미디적인 유머감각과 경쾌한 풍자, 진지하고 심각한 주제를 아무렇지도 않게 말하기. 그야말로 우스운 상황과 대화들이 가득하다.",2026-04-30T05:10:19.483861+00:00
9791193955116,K702034961,"인생에 가장 가까운 것 - 삶과 문학, 읽고 쓰기에 관한 네 번의 강의","제임스 우드 (지은이), 노지양 (옮긴이), 신형철 (해제)",아를,2025-12-15,15300,17000,국내도서>인문학>인문 에세이,https://image.aladin.co.kr/product/37976/68/coversum/k702034961_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=379766843&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,24296,"“현존하는 최고의 비평가”, “수전 손택이나 크리스토퍼 히친스 같은 거장들과 나란히 거론될 수 있는 21세기의 거의 유일한 문학 비평가”로 평가받는 제임스 우드의 에세이가 국내에 처음 출간되었다.",2026-04-30T05:10:19.483861+00:00
9791192738758,K782136276,아리스가와 아리스에게 바치는 일곱 가지 수수께끼,"아오사키 유고, 이치호 미치, 오리가미 교야, 시라이 도모유키, 유키 하루오, 아쓰카와 다쓰미, 이마무라 마사히로 (지은이), 김선영 (옮긴이)",리드비,2026-03-25,16650,18500,국내도서>소설/시/희곡>추리/미스터리소설>일본 추리/미스터리소설,https://image.aladin.co.kr/product/38595/26/coversum/k782136276_3.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=385952616&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,18065,"아리스가와 아리스는 1989년 《월광 게임 - Y의 비극 ‘88》로 데뷔한 이래, 작품은 물론 수많은 후학을 양성하며 미스터리의 한 축을 담당해 왔다. 대작가의 35주년을 기념하기 위해, 아리스가와 아리스의 표현을 빌면, ’잡지 목차에 있으면 이름에서 빛이 나는‘ 인기 작가들이 속속 참여했다.",2026-04-30T05:10:19.483861+00:00
9788936439910,893643991X,나쁜 의도는 없었습니다,손원평 (지은이),창비,2026-03-27,15300,17000,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,https://image.aladin.co.kr/product/38880/22/coversum/893643991x_2.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=388802201&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,10405,인물의 복잡한 내면과 관계의 미세한 결을 날카롭게 포착해온 손원평이 신작 소설집 『나쁜 의도는 없었습니다』를 펴냈다. 첫 소설집 『타인의 집』(창비 2021) 이후 선보이는 두번째 소설집으로 응축된 서사 속에서 작가 특유의 예리한 시선이 한층 또렷하게 빛을 발하는 작품들을 모았다.,2026-04-30T05:10:19.483861+00:00
9788937461699,8937461692,포스트맨은 벨을 두번 울린다,"제임스 M. 케인 (지은이), 이만식 (옮긴이)",민음사,2008-02-05,9900,11000,국내도서>소설/시/희곡>영미소설,https://image.aladin.co.kr/product/170/76/coversum/8937461692_2.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=1707673&amp;partner=openAPI&amp;start=api,Bestseller,1,8.0,0,10642,"할리우드에서 두 차례나 영화화되어 큰 성공을 거둔 '포스트맨은 벨을 두 번 울린다'의 원작. 1934년 처음 발표되어, '느와르' 장르의 문을 열었다고 평가받아왔다. 비정한 현실에 몸서리치게 하면서도 한편으로는 현실에서 도피하려는 낭만적인 정서를 느끼게 하는 묘한 매력을 지닌 소설이다.",2026-04-30T05:10:19.483861+00:00
9788932045153,8932045151,정오의 총알,이수명 (지은이),문학과지성사,2026-03-31,10800,12000,국내도서>소설/시/희곡>시>한국시,https://image.aladin.co.kr/product/38934/71/coversum/8932045151_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=389347128&amp;partner=openAPI&amp;start=api,Bestseller,1,6.0,0,8940,이수명의 시집 『정오의 총알』은 정지와 무위의 세계를 배경으로 미세한 감각을 포착하다가 정오의 순간 생의 폭발로 전환되는 반전의 시간을 그린다 빛과 암흑이 교차하는 지점에서 새로운 가능성과 생의 징후를 드러내는 시집이다.,2026-04-30T05:10:19.483861+00:00
9791175771840,K762137101,도깨비불 게스트하우스,범유진 (지은이),모모,2026-03-19,15300,17000,국내도서>소설/시/희곡>판타지/환상문학>한국판타지/환상소설,https://image.aladin.co.kr/product/38873/58/coversum/k762137101_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=388735894&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,4285,"판타지, 호러, 청소년 등 장르를 넘나들며 독자의 마음을 사로잡아온 범유진 작가가 요괴들이 머무는 게스트하우스라는 독특한 설정의 소설 《도깨비불 게스트하우스》로 돌아왔다. 이 책은 삶과 죽음의 경계에 선 인간과 요괴들이 함께 머무는 게스트하우스를 배경으로, 서로 다른 존재들이 공존하며 연대해 가는 이야기를 그린다.",2026-04-30T05:10:19.483861+00:00
9791193078907,K832137351,이 완벽한 날,"아이라 레빈 (지은이), 김승욱 (옮긴이)",허블,2026-04-29,17100,19000,국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설,https://image.aladin.co.kr/product/39117/62/coversum/k832137351_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391176249&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,2370,"전지전능한 AI '유니콤프(이하, 유니)'가 지구를 관리하는 미래를 배경으로 한다. 이곳엔 질병도, 가난도, 전쟁도 없다. 그래서 모든 인류가 이런 유토피아에 살 수 있게 해준 유니에게 진심으로 감사해한다.",2026-04-30T05:10:19.483861+00:00
9791130646381,K472936042,이처럼 사소한 것들,"클레어 키건 (지은이), 홍한별 (옮긴이)",다산책방,2023-11-27,12420,13800,국내도서>소설/시/희곡>세계의 소설>아일랜드소설,https://image.aladin.co.kr/product/32938/68/coversum/k472936042_2.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=329386807&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,100561,2023년 4월 국내에 처음 소개된 『맡겨진 소녀』로 국내 문인들과 문학 독자들의 열렬한 환호를 받은 클레어 키건의 대표작. 자신이 속한 사회 공동체의 은밀한 공모를 발견하고 자칫 모든 걸 잃을 수 있는 선택 앞에서 고뇌하는 한 남자의 내면을 그린 작품이다.,2026-04-30T05:10:19.483861+00:00
9788937437564,8937437562,참을 수 없는 존재의 가벼움 (리커버) - 국내 출간 30주년 기념 특별판,"밀란 쿤데라 (지은이), 이재룡 (옮긴이)",민음사,2018-06-20,15300,17000,국내도서>소설/시/희곡>세계의 소설>동유럽소설,https://image.aladin.co.kr/product/34797/80/coversum/8937437562_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=347978053&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,60621,"현재에서 멀지 않은 20세기 작가이지만 이미 살아 있는 신화가 된 작가, 밀란 쿤데라. 쿤데라 작품을 독점 계약, 출판하고 있는 민음사가 밀란 쿤데라 국내 소개 30주년을 맞아 선보이는 &lt;참을 수 없는 존재의 가벼움&gt; 리뉴얼 판이다.",2026-04-30T05:10:19.483861+00:00
9791141609962,K322038527,연매장,"팡팡 (지은이), 문현선 (옮긴이)",문학동네,2025-04-18,15750,17500,국내도서>소설/시/희곡>중국소설,https://image.aladin.co.kr/product/36254/72/coversum/k322038527_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=362547243&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,21963,"아들 칭린이 어머니 딩쯔타오의 과거를 추적하면서 중국 현대사에서 희생된 개인들을 마주하는 이야기다. 비판의식과 문학성을 훌륭하게 결합했다는 평가를 받으며 루야오문학상을 수상했지만, 1950년대 토지개혁을 부정적으로 묘사했다며 수상 직후 중국 정부에서 금서로 지정했다. 그러나 팡팡은 결코 침묵당하지 않았다. 『연매장』은 독자들의 요청으로 대만에서 중국어로 출간되었으며 영어, 프랑스어, 이탈리아어 등 여러 언어로 번역되어 잊혀선 안 될 이야기들을 전하고 있다.",2026-04-30T05:10:19.483861+00:00
9791130687001,K982137223,눈알이 제일 맛있단다,"모니카 김 (지은이), 박소현 (옮긴이)",다산책방,2026-04-08,17550,19500,국내도서>소설/시/희곡>호러.공포소설>외국 호러.공포소설,https://image.aladin.co.kr/product/39002/10/coversum/k982137223_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=390021050&amp;partner=openAPI&amp;start=api,Bestseller,1,10.0,0,5070,2024년 영미 문단에 괴물 같은 신예가 등장했다. ‘한국식 괴담’이라는 신선한 소재로 장르문학에 새로운 바람을 일으킨 93년생 한국계 작가 모니카 김이 바로 그 주인공이다. 소설가 조예은도 손꼽아 기다려온 그의 첫 소설 『눈알이 제일 맛있단다』가 마침내 출간되었다.,2026-04-30T05:10:19.483861+00:00
9788937404665,8937404664,참을 수 없는 존재의 가벼움,"밀란 쿤데라 (지은이), 이재룡 (옮긴이)",민음사,2026-03-10,15300,17000,국내도서>소설/시/희곡>세계의 소설>동유럽소설,https://image.aladin.co.kr/product/38831/90/coversum/8937404664_1.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=388319072&amp;partner=openAPI&amp;start=api,Bestseller,1,0.0,0,3915,2013년 간행된 세계 최초의 외국어판 『밀란 쿤데라 전집』이 편집과 디자인을 새롭게 한 2026 리뉴얼 판으로 출간되었다. 갈리마르 정본을 저본으로 8명의 번역가가 다시 읽은 개정 번역을 담았다.,2026-04-30T05:10:19.483861+00:00
9788937460470,8937460475,호밀밭의 파수꾼,"제롬 데이비드 샐린저 (지은이), 정영목 (옮긴이)",민음사,2023-01-17,10800,12000,국내도서>소설/시/희곡>영미소설,https://image.aladin.co.kr/product/30882/22/coversum/8937460475_2.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=308822243&amp;partner=openAPI&amp;start=api,Bestseller,1,8.0,0,77323,사립학교의 문제아 홀든 콜필드가 퇴학을 당하고 집으로 돌아오기까지 며칠간의 일들을 담은 작품이다. 십대들의 언어를 그대로 옮긴 듯한 욕설과 비속어 속에 위트를 간직한 문장으로 청춘만이 공감할 수 있는 페이소스를 녹여 낸 이 소설은 젊은 독자들 사이에서 ‘콜필드 신드롬’을 일으켰다.,2026-04-30T05:10:19.483861+00:00
9788936433871,8936433873,두근두근 내 인생,김애란 (지은이),창비,2011-06-20,14400,16000,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,https://image.aladin.co.kr/product/1190/50/coversum/8936433873_2.jpg,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=11905002&amp;partner=openAPI&amp;start=api,Bestseller,1,9.0,0,37776,"2002년, 약관의 나이로 등단한 이래 &lt;달려라 아비&gt; &lt;침이 고인다&gt; 두 권의 소설집만으로 한국일보문학상, 오늘의 젊은 예술가상, 신동엽창작상, 이효석문학상, 김유정문학상, 젊은작가상 등을 수상하며 2천년대 한국문학을 대표하는 작가로 자리매김한 김애란의 첫번째 장편소설. 가장 어린 부모와 가장 늙은 자식의 청춘과 사랑에 대한 눈부신 이야기를 다룬다.",2026-04-30T05:10:19.483861+00:00
